_id;intent;message;timestamp 
642dccc33fb14e86a3d3e6ea;control.next.article;nächste;2023-04-05 19:32:19
642dccc33fb14e86a3d3e6eb;control.next.article;"Sie sind bei dem letzten Artikel Ihrer Auswahl angekommen. Bitte Fragen Sie nach weiteren Nachrichten oder wiederholen Sie den Artikel mit ""Wiederholen"" oder springen Sie zum vorherigen Artikel mit ""Zurück"".";2023-04-05 19:32:19
642dccdf3fb14e86a3d3e6ec;news.suggest.search;weitere Nachrichten;2023-04-05 19:32:47
642dcce03fb14e86a3d3e6ed;news.suggest.search;"<speak> <p><s>Okay!</s> <break time=""600ms""/><s>Erstens<break time=""500ms""/> Bei Explosion in Sankt Petersburg, <break time=""500ms""/>Russischer Militärblogger getötet</s> <break time=""1000ms""/> </p> <p><s>Für einen der Artikel sage beispielsweise, lies mir den zweiten Artikel vor oder für weitere Vorschläge, sage weitere Vorschläge.</s></p> </speak>";2023-04-05 19:32:48
642dcce8e289ef54e2cab71f;news.suggest.search;weitere Vorschläge;2023-04-05 19:32:56
642dcce9e289ef54e2cab720;news.suggest.search;"<speak> <p><s>Okay!</s> <break time=""600ms""/><s>Erstens<break time=""500ms""/> Koalitionsausschuss - zweiter Teil, <break time=""500ms""/>Legt die Ampel heute ihren Streit bei?</s> <break time=""1000ms""/> <s>Zweitens<break time=""500ms""/> Streit über Kindergrundsicherung, <break time=""500ms""/>""Das Schweigen von Scholz ist dröhnend laut""</s> <break time=""1000ms""/> <s>Drittens<break time=""500ms""/> Staatsbesuch von König Charles III., <break time=""500ms""/>Ein Monarch im Bundestag</s> <break time=""1000ms""/> </p> <p><s>Für einen der Artikel sage beispielsweise, lies mir den zweiten Artikel vor oder für weitere Vorschläge, sage weitere Vorschläge.</s></p> </speak>";2023-04-05 19:32:57
642dccffe289ef54e2cab721;news.suggest.search;weitere Vorschläge;2023-04-05 19:33:19
642dccffe289ef54e2cab722;news.suggest.search;"<speak> <p><s>Okay!</s> <break time=""600ms""/><s>Erstens<break time=""500ms""/> Brasilien, <break time=""500ms""/>""Zwischen uns gibt es keine Tabuthemen""</s> <break time=""1000ms""/> <s>Zweitens<break time=""500ms""/> Mutmaßlicher ""Reichsbürger"", <break time=""500ms""/>Kabinett bringt Pflegereform auf den Weg</s> <break time=""1000ms""/> <s>Drittens<break time=""500ms""/> Bilanz der BayernLB, <break time=""500ms""/>Luftschloss oder Zukunft der Luftfahrt?</s> <break time=""1000ms""/> </p> <p><s>Für einen der Artikel sage beispielsweise, lies mir den zweiten Artikel vor oder für weitere Vorschläge, sage weitere Vorschläge.</s></p> </speak>";2023-04-05 19:33:19
642dcd1de289ef54e2cab723;news.select.article.by.keyword;lies mir den Artikel über Brasilien vor;2023-04-05 19:33:49
642dcd1ee289ef54e2cab724;news.select.article.by.keyword;"<speak> <p><s>Brasilien: ""Zwischen uns gibt es keine Tabuthemen"". </s></p><p>Der ukrainische Präsident Selenskyj ist zu seinem Staatsbesuch im Nachbarland Polen eingetroffen. Er dankte seinem polnischen Kollegen für die Hilfe im russischen Angriffskrieg und die Aufnahme von Geflüchteten. Der Besuch des ukrainischen Präsidenten Wolodymyr Selenksyj in Polen war schon im Vorfeld ungewöhnlich: Im Gegensatz zu den bisherigen Auslandsreisen Selenskyjs wurde dieser im Voraus ohne große Geheimhaltung angekündigt.  Auch dass Olena Selenska, die Ehefrau des Präsidenten, dabei ist, ist etwas besonderes. Das Büro für Außenpolitik des polnischen Präsidenten Andrzej Duda teilte mit, es sei Selenskyjs erster Besuch dieser Art seit Kriegsbeginn. </p> <break time=""1000ms""/> <p><s>Für weitere Artikel aus verwandten Themen, wie Ukraine, Regierung oder Präsident Russlands sage ich möchte Nachrichten über Ukraine haben.</s></p>Um zu einem anderen Artikel aus der Auswahl zu gelangen, sage Wiederholen, <break time=""350ms""/> Nächster <break time=""350ms""/> oder Zurück. </speak>";2023-04-05 19:33:50
642dcd353fb14e86a3d3e6ee;control.stop;Stopp Stopp;2023-04-05 19:34:13
642dcd353fb14e86a3d3e6ef;control.stop;Natürlich;2023-04-05 19:34:13
642e76ece289ef54e2cab725;default.welcome;hallo;2023-04-06 07:38:20
642e76ece289ef54e2cab726;default.welcome;"Hallo! Du kannst mich nach den aktuellen Nachrichten fragen. Sage zum Beispiel ""Was sind die aktuellen Nachrichten?"".  Außerdem kannst Du jederzeit nach Hilfe fragen, sage einfach ""Hilfe"".";2023-04-06 07:38:20
642e76fde289ef54e2cab727;news.search;was sind die aktuellen Nachrichten;2023-04-06 07:38:37
642e76fde289ef54e2cab728;news.search;"<speak> Für einen aktuellen Tagesüberblick sage Überblick oder sage <break time=""400ms""/> Nachrichten über bestimmtes Thema. </speak>";2023-04-06 07:38:37
642e770e3fb14e86a3d3e6f0;news.entity.search;sag mir mehr über Nachrichten über Olaf;2023-04-06 07:38:54
642e770f3fb14e86a3d3e6f1;news.entity.search;"<speak><p><s> Hier sind Artikel über Olaf Scholz </s></p>. <break time=""250ms""/> <p><s>Erstens<break time=""500ms""/> Treffen in Bukarest, <break time=""500ms""/>Scholz für raschen Schengen-Beitritt Rumäniens</s> <break time=""1000ms""/> <s>Zweitens<break time=""500ms""/> Appell an Scholz , <break time=""500ms""/>""Die Welt braucht Frieden""</s> <break time=""1000ms""/> <s>Drittens<break time=""500ms""/> Flüchtlingspolitik, <break time=""500ms""/>Union und FDP wollen Asylrecht verschärfen</s> <break time=""1000ms""/> </p> <p><s>Für einen der Artikel sage beispielsweise, lies mir den zweiten Artikel vor oder für weitere Vorschläge, sage weitere Vorschläge.</s></p> </speak>";2023-04-06 07:38:55
642e7722e289ef54e2cab729;news.entity.search;nein sag mir lieber Nachrichten über die Bundesregierung;2023-04-06 07:39:14
642e7723e289ef54e2cab72a;news.entity.search;"<speak><p><s> Hier sind Artikel über Ali Chamenei </s></p>. <break time=""250ms""/> <p><s>Erstens<break time=""500ms""/> Vergiftungswelle an Mädchenschulen, <break time=""500ms""/>Protest im Iran entflammt erneut</s> <break time=""1000ms""/> <s>Zweitens<break time=""500ms""/> Bericht von Staatsmedien, <break time=""500ms""/>Iran begnadigt angeblich 80.000 Gefangene</s> <break time=""1000ms""/> </p> <p><s>Für einen der Artikel sage beispielsweise, lies mir den zweiten Artikel vor oder für weitere Vorschläge, sage weitere Vorschläge.</s></p> </speak>";2023-04-06 07:39:15
642e77353fb14e86a3d3e6f2;news.entity.search - no;nee ich will das nicht gehe noch mal zurück;2023-04-06 07:39:33
642e77353fb14e86a3d3e6f3;news.entity.search - no;Für einen dieser Artikel sage zum Beispiel, Lies mir den zweiten Artikel vor. Für weitere Vorschläge sage zum Beispiel Weitere Vorschläge. Oder für Nachrichten über ein bestimmtes Thema sage zum Beispiel Sag mir Nachrichten über Olaf Scholz.;2023-04-06 07:39:33
642e773f3fb14e86a3d3e6f4;news.search;nein sag mir Nachrichten allgemeine Nachrichten;2023-04-06 07:39:43
642e773f3fb14e86a3d3e6f5;news.search;"<speak> Für einen aktuellen Tagesüberblick sage Überblick oder sage <break time=""400ms""/> Nachrichten über bestimmtes Thema. </speak>";2023-04-06 07:39:43
642e774de289ef54e2cab72b;default.fallback;sag mir mal Nachrichtenüberblick;2023-04-06 07:39:57
642e774de289ef54e2cab72c;default.fallback;Ich verstehe deine Frage leider nicht.;2023-04-06 07:39:57
642e7754e289ef54e2cab72d;news.entity.search;gib mir mal eine Nachrichtenüberblick;2023-04-06 07:40:04
642e7755e289ef54e2cab72e;news.entity.search;"<speak><p><s> Hier sind Artikel über Nachrichten </s></p>. <break time=""250ms""/> <p><s>Erstens<break time=""500ms""/> Bahn-Bilanz, <break time=""500ms""/>Verspätete Zukunft </s> <break time=""1000ms""/> </p> <p><s>Für einen der Artikel sage beispielsweise, lies mir den zweiten Artikel vor oder für weitere Vorschläge, sage weitere Vorschläge.</s></p> </speak>";2023-04-06 07:40:05
642e7764e289ef54e2cab72f;default.welcome;hallo;2023-04-06 07:40:20
642e7764e289ef54e2cab730;default.welcome;"Hallo! Du kannst mich nach den aktuellen Nachrichten fragen. Sage zum Beispiel ""Was sind die aktuellen Nachrichten?"".  Außerdem kannst Du jederzeit nach Hilfe fragen, sage einfach ""Hilfe"".";2023-04-06 07:40:20
642e77673fb14e86a3d3e6f6;default.fallback;lies mir den zweiten Artikel mal vor;2023-04-06 07:40:23
642e77673fb14e86a3d3e6f7;default.fallback;Ich bin nicht so sicher, ob ich dich richtig verstanden habe.;2023-04-06 07:40:23
642e7770e289ef54e2cab731;default.fallback;lies mir den zweiten Artikel vor;2023-04-06 07:40:32
642e7770e289ef54e2cab732;default.fallback;Kannst du das noch mal anders formulieren?;2023-04-06 07:40:32
642e7777e289ef54e2cab733;news.search;was sind die aktuellen Nachrichten;2023-04-06 07:40:39
642e7778e289ef54e2cab734;news.search;"<speak> Für einen aktuellen Tagesüberblick sage Überblick oder sage <break time=""400ms""/> Nachrichten über bestimmtes Thema. </speak>";2023-04-06 07:40:40
642e77793fb14e86a3d3e6f8;default.fallback;lies mir doch den zweiten Artikel vor;2023-04-06 07:40:41
642e77793fb14e86a3d3e6f9;default.fallback;Ich verstehe deine Frage leider nicht.;2023-04-06 07:40:41
642e777f3fb14e86a3d3e6fa;default.fallback;ja und was machen wir jetzt;2023-04-06 07:40:47
642e777f3fb14e86a3d3e6fb;default.fallback;Kannst du das noch mal anders formulieren?;2023-04-06 07:40:47
642e77883fb14e86a3d3e6fc;help;Hilfe;2023-04-06 07:40:56
642e77883fb14e86a3d3e6fd;help;Du kannst jederzeit die Sprachausgabe unterbrechen, wenn du erneut auf das Symbol drückst. Ansonsten kannst du nach einem aktuellen Tagesüberblick fragen oder nach Nachrichten über ein bestimmtes Thema, wie zum Beispiel Olaf Scholz. Wenn du dir einen der Artikel vorlesen lässt, kannst du den nächsten Artikel mit „Nächsten“ auswählen, den vorherigen mit „Vorherigen“ und den aktuellen Artikel wiederholen mit „Wiederholen“. Brauchst du weitere Hilfe?;2023-04-06 07:40:56
642e778a3fb14e86a3d3e6fe;news.entity.search;Nachrichten über künstliche Intelligenz;2023-04-06 07:40:58
642e778a3fb14e86a3d3e6ff;news.entity.search;"<speak><p><s> Hier sind Artikel über Künstliche Intelligenz </s></p>. <break time=""250ms""/> <p><s>Erstens<break time=""500ms""/> KI in der Bildung , <break time=""500ms""/>Regeln zu ChatGPT an Unis oft unklar</s> <break time=""1000ms""/> <s>Zweitens<break time=""500ms""/> Künstliche Intelligenz, <break time=""500ms""/>Wettrennen mit makabren Mängeln</s> <break time=""1000ms""/> <s>Drittens<break time=""500ms""/> Neue Version, <break time=""500ms""/>ChatGPT interpretiert jetzt auch Bilder</s> <break time=""1000ms""/> </p> <p><s>Für einen der Artikel sage beispielsweise, lies mir den zweiten Artikel vor oder für weitere Vorschläge, sage weitere Vorschläge.</s></p> </speak>";2023-04-06 07:40:58
642e77903fb14e86a3d3e700;default.fallback;Shop;2023-04-06 07:41:04
642e77903fb14e86a3d3e701;default.fallback;Entschuldige bitte, ich habe deine Frage nicht verstanden.;2023-04-06 07:41:04
642e779a3fb14e86a3d3e702;control.stop;Stopp Stopp;2023-04-06 07:41:14
642e779a3fb14e86a3d3e703;control.stop;Natürlich;2023-04-06 07:41:14
642e77c2e289ef54e2cab735;default.welcome;hallo;2023-04-06 07:41:54
642e77c2e289ef54e2cab736;default.welcome;"Hallo! Du kannst mich nach den aktuellen Nachrichten fragen. Sage zum Beispiel ""Was sind die aktuellen Nachrichten?"".  Außerdem kannst Du jederzeit nach Hilfe fragen, sage einfach ""Hilfe"".";2023-04-06 07:41:54
642e77cae289ef54e2cab737;news.search;sag mir die aktuellen Nachrichten;2023-04-06 07:42:02
642e77cae289ef54e2cab738;news.search;"<speak> Für einen aktuellen Tagesüberblick sage Überblick oder sage <break time=""400ms""/> Nachrichten über bestimmtes Thema. </speak>";2023-04-06 07:42:02
642e77d23fb14e86a3d3e704;news.overview.search;Überblick;2023-04-06 07:42:10
642e77d23fb14e86a3d3e705;news.overview.search;"<speak> <p><s>Hier ein kurzer Tagesüberblick.</s></p> <break time=""600ms""/> <p><s>Erstens<break time=""500ms""/> US-Reise von Taiwans Präsidentin, <break time=""500ms""/>""Verbindung ist stärker als je zuvor""</s> <break time=""1000ms""/> <s>Zweitens<break time=""500ms""/> Totes Mädchen in Kinderheim, <break time=""500ms""/>Was über den Fall in Wunsiedel bekannt ist</s> <break time=""1000ms""/> <s>Drittens<break time=""500ms""/> Wettbewerbsrecht, <break time=""500ms""/>Wie die Ampel das Kartellamt stärken will</s> <break time=""1000ms""/> </p> <p><s>Für einen der Artikel sage beispielsweise, lies mir den zweiten Artikel vor oder für weitere Vorschläge, sage weitere Vorschläge.</s></p> </speak>";2023-04-06 07:42:10
642e77e9e289ef54e2cab739;news.select.article.by.number;sag mir mehr über den ersten Artikel;2023-04-06 07:42:33
642e77e9e289ef54e2cab73a;news.select.article.by.number;"<speak> <p><s>Bahn-Bilanz: Verspätete Zukunft . </s></p><p>Die Passagierzahlen der Bahn steigen stark. Auch wirtschaftlich geht es ihr besser. Die Konzernleitung will sie zum Verkehrsmittel der Zukunft machen - und gönnt sich höhere Bezüge. Die Gegenwart zeigt: Die Bahn ist am Anschlag. Von Andre Kartschall, rbb  Bahnchef Richard Lutz kann relativ gute Nachrichten verkünden: Rund 40 Prozent mehr Passagiere im Fernverkehr, mehr Umsatz als jemals zuvor und ein operativer Gewinn von 1,3 Milliarden Euro. Die Bilanz für 2022 sieht deutlich besser aus als die der Vorjahre. Die Bahn hat das Corona-Tief endgültig hinter sich gelassen. Mehr Menschen als jemals zuvor wollen in Deutschland Bahn fahren. </p> <break time=""1000ms""/> <p><s>Für weitere Artikel aus verwandten Themen, wie Deutschland, Euro oder Rundfunk Berlin-Brandenburg sage ich möchte Nachrichten über Deutschland haben.</s></p>Um zu einem anderen Artikel aus der Auswahl zu gelangen, sage Wiederholen, <break time=""350ms""/> Nächster <break time=""350ms""/> oder Zurück. </speak>";2023-04-06 07:42:33
642e77fce289ef54e2cab73b;news.overview.search - no;nein ich wollte den Artikel über die US Reise der taiwanesischen Präsidenten;2023-04-06 07:42:52
642e77fde289ef54e2cab73c;news.overview.search - no;Für einen dieser Artikel sage zum Beispiel, Lies mir den zweiten Artikel vor. Für weitere Vorschläge sage zum Beispiel Weitere Vorschläge. Oder für Nachrichten über ein bestimmtes Thema sage zum Beispiel Sag mir Nachrichten über Olaf Scholz.;2023-04-06 07:42:53
642e7806e289ef54e2cab73d;news.entity.search;gib mir einen Nachrichtenüberblick;2023-04-06 07:43:02
642e7807e289ef54e2cab73e;news.entity.search;"<speak><p><s> Hier sind Artikel über Nachrichten </s></p>. <break time=""250ms""/> <p><s>Erstens<break time=""500ms""/> Bahn-Bilanz, <break time=""500ms""/>Verspätete Zukunft </s> <break time=""1000ms""/> </p> <p><s>Für einen der Artikel sage beispielsweise, lies mir den zweiten Artikel vor oder für weitere Vorschläge, sage weitere Vorschläge.</s></p> </speak>";2023-04-06 07:43:03
642e780fe289ef54e2cab73f;news.overview.search;gib mir einen tagesüberblick;2023-04-06 07:43:11
642e780fe289ef54e2cab740;news.overview.search;"<speak> <p><s>Hier ein kurzer Tagesüberblick.</s></p> <break time=""600ms""/> <p><s>Erstens<break time=""500ms""/> Debatte über Todesstrafe in USA, <break time=""500ms""/>Zu brutal - und zu teuer</s> <break time=""1000ms""/> <s>Zweitens<break time=""500ms""/> Bundesländer und die Schuldenbremse, <break time=""500ms""/>Schulden machen für den Klimaschutz</s> <break time=""1000ms""/> <s>Drittens<break time=""500ms""/> Unruhe vor US-Jobdaten , <break time=""500ms""/>Leichte Verluste vor Ostern</s> <break time=""1000ms""/> </p> <p><s>Für einen der Artikel sage beispielsweise, lies mir den zweiten Artikel vor oder für weitere Vorschläge, sage weitere Vorschläge.</s></p> </speak>";2023-04-06 07:43:11
642e78273fb14e86a3d3e706;news.entity.search;sag mir mehr über drittens;2023-04-06 07:43:35
642e78283fb14e86a3d3e707;news.entity.search;"<speak><p><s> Hier sind Artikel über Dritte Französische Republik </s></p>. <break time=""250ms""/> <p><s>Erstens<break time=""500ms""/> Demonstration gegen Rentenreform, <break time=""500ms""/>Weiteres Protestwochenende in Frankreich</s> <break time=""1000ms""/> <s>Zweitens<break time=""500ms""/> Rentenreform in Frankreich, <break time=""500ms""/>Die Fronten sind verhärtet</s> <break time=""1000ms""/> </p> <p><s>Für einen der Artikel sage beispielsweise, lies mir den zweiten Artikel vor oder für weitere Vorschläge, sage weitere Vorschläge.</s></p> </speak>";2023-04-06 07:43:36
642e7830e289ef54e2cab741;default.fallback;zurück;2023-04-06 07:43:44
642e7830e289ef54e2cab742;default.fallback;Ich bin nicht so sicher, ob ich dich richtig verstanden habe.;2023-04-06 07:43:44
642e7837e289ef54e2cab743;news.overview.search;gib mir einen tagesüberblick;2023-04-06 07:43:51
642e7837e289ef54e2cab744;news.overview.search;"<speak> <p><s>Hier ein kurzer Tagesüberblick.</s></p> <break time=""600ms""/> <p><s>Erstens<break time=""500ms""/> Bewerbung um Kandidatur, <break time=""500ms""/>Kennedy-Neffe will US-Präsident werden</s> <break time=""1000ms""/> <s>Zweitens<break time=""500ms""/> Totes Mädchen in Kinderheim, <break time=""500ms""/>Was über den Fall in Wunsiedel bekannt ist</s> <break time=""1000ms""/> <s>Drittens<break time=""500ms""/> Schweizer Bundesrat, <break time=""500ms""/>Regierung streicht Boni bei der Credit Suisse</s> <break time=""1000ms""/> </p> <p><s>Für einen der Artikel sage beispielsweise, lies mir den zweiten Artikel vor oder für weitere Vorschläge, sage weitere Vorschläge.</s></p> </speak>";2023-04-06 07:43:51
642eabcce289ef54e2cab745;default.welcome;hallo;2023-04-06 11:23:56
642eabcce289ef54e2cab746;default.welcome;"Hallo! Du kannst mich nach den aktuellen Nachrichten fragen. Sage zum Beispiel ""Was sind die aktuellen Nachrichten?"".  Außerdem kannst Du jederzeit nach Hilfe fragen, sage einfach ""Hilfe"".";2023-04-06 11:23:56
642eabe33fb14e86a3d3e708;news.search;was sind die wichtigen Nachrichten heute;2023-04-06 11:24:19
642eabe33fb14e86a3d3e709;news.search;"<speak> Für einen aktuellen Tagesüberblick sage Überblick oder sage <break time=""400ms""/> Nachrichten über bestimmtes Thema. </speak>";2023-04-06 11:24:19
642eabf0e289ef54e2cab747;news.entity.search;Nachrichten über Antarktis;2023-04-06 11:24:32
642eabf1e289ef54e2cab748;news.entity.search;"<speak><p><s> Hier sind Artikel über Antarktis </s></p>. <break time=""250ms""/> <p><s>Erstens<break time=""500ms""/> Copernicus-Bericht, <break time=""500ms""/>Antarktis-Eis dehnt sich im März weniger weit aus</s> <break time=""1000ms""/> <s>Zweitens<break time=""500ms""/> Schmelze in Antarktis, <break time=""500ms""/>Drei Billionen Tonnen Eis weniger</s> <break time=""1000ms""/> <s>Drittens<break time=""500ms""/> Streit um Chemikalien, <break time=""500ms""/>Wie Bayer, BASF & Co für PFAS lobbyieren</s> <break time=""1000ms""/> </p> <p><s>Für einen der Artikel sage beispielsweise, lies mir den zweiten Artikel vor oder für weitere Vorschläge, sage weitere Vorschläge.</s></p> </speak>";2023-04-06 11:24:33
642eac13e289ef54e2cab749;default.fallback;zurück;2023-04-06 11:25:07
642eac13e289ef54e2cab74a;default.fallback;Kannst du das noch mal anders formulieren?;2023-04-06 11:25:07
642eac1be289ef54e2cab74b;news.select.article.by.number;ich möchte ein anderes Thema wählen;2023-04-06 11:25:15
642eac1be289ef54e2cab74c;news.select.article.by.number;"<speak> <p><s>Copernicus-Bericht: Antarktis-Eis dehnt sich im März weniger weit aus. </s></p><p>Die Ausdehnung des Meereises in der Antarktis lag vergangenen März fast 30 Prozent unter dem Monatsdurchschnitt. Das zeigt ein Bericht des EU-Klimawandeldienstes Copernicus. Es war der zweitwärmste März seit Beginn der Aufzeichnungen.  Es ist bislang der zweitniedrigste Stand für einen März: Die Ausdehnung des Meereises in der Antarktis hat im vergangenen Monat fast 30 Prozent unter dem für den Monat üblichen Durchschnitt gelegen. Dies teilte der EU-Klimawandeldienst Copernicus in einem Bericht mit. Für Februar war demnach in der Antarktis bereits ein Rekordtief gemessen worden.  Auch in der Arktis lag dem EU-Dienst Copernicus zufolge die Ausdehnung des Meereises im vergangenen März vier Prozent unter dem Durchschnitt. </p> <break time=""1000ms""/> <p><s>Für weitere Artikel aus verwandten Themen, wie  sage ich möchte Nachrichten über Antarktis haben.</s></p>Um zu einem anderen Artikel aus der Auswahl zu gelangen, sage Wiederholen, <break time=""350ms""/> Nächster <break time=""350ms""/> oder Zurück. </speak>";2023-04-06 11:25:15
642eac39e289ef54e2cab74d;news.search;gibt es gute Nachrichten;2023-04-06 11:25:45
642eac39e289ef54e2cab74e;news.search;"<speak> Für einen aktuellen Tagesüberblick sage Überblick oder sage <break time=""400ms""/> Nachrichten über bestimmtes Thema. </speak>";2023-04-06 11:25:45
642eac49e289ef54e2cab74f;news.entity.search;Nachrichten über Lithium exploration;2023-04-06 11:26:01
642eac4ae289ef54e2cab750;news.entity.search;"<speak><p><s> Hier sind Artikel über Lithium </s></p>. <break time=""250ms""/> <p><s>Erstens<break time=""500ms""/> Rohstoffe für E-Autos, <break time=""500ms""/>Die Chancen des Batterie-Recyclings</s> <break time=""1000ms""/> </p> <p><s>Für einen der Artikel sage beispielsweise, lies mir den zweiten Artikel vor oder für weitere Vorschläge, sage weitere Vorschläge.</s></p> </speak>";2023-04-06 11:26:02
642eac623fb14e86a3d3e70a;news.select.article.by.number;lies mir den ersten Artikel vor;2023-04-06 11:26:26
642eac623fb14e86a3d3e70b;news.select.article.by.number;"<speak> <p><s>Demonstration gegen Rentenreform: Weiteres Protestwochenende in Frankreich. </s></p><p>Die Protestwelle in Frankreich reißt nicht ab: An diesem Wochenende sind wieder überall im Land Demonstrationen gegen Macrons Rentenreform geplant. Die Regierung muss sich am Montag einem Misstrauensvotum stellen. Die Proteste gegen die Rentenreform von Präsident Emmanuel Macron sind fortgesetzt worden. Im Fernsehen wurden Kundgebungen in Städten wie Compiegne im Norden, Nantes im Westen und Saint-Etienne in Zentralfrankreich gezeigt. Demonstrationen waren unter anderem noch in Paris, der Hafenstadt Marseille, in Brest, Toulon und Montpellier geplant. Mehrere Gewerkschaften hatten für das Wochenende zu Demonstrationen aufgerufen - auch aus Wut über das Vorgehen von Macrons Regierung, die die Reform ohne Abstimmung in der Nationalversammlung durchsetzen will. Die Gewerkschaft CGT kündigte die Stilllegung von mindestens zwei Raffinerien an. </p> <break time=""1000ms""/> <p><s>Für weitere Artikel aus verwandten Themen, wie Regierung, Gewerkschaft oder Paris sage ich möchte Nachrichten über Regierung haben.</s></p>Um zu einem anderen Artikel aus der Auswahl zu gelangen, sage Wiederholen, <break time=""350ms""/> Nächster <break time=""350ms""/> oder Zurück. </speak>";2023-04-06 11:26:26
642eac703fb14e86a3d3e70c;control.previous.article;falscher Artikel;2023-04-06 11:26:40
642eac703fb14e86a3d3e70d;control.previous.article;"Sie haben bereits den ersten Artikel aus der Auswahl ausgewählt. Für den nächsten Artikel, sagen Sie ""Nächsten"". Um den Artikel zu Wiederholen ""Wiederholen"".";2023-04-06 11:26:40
642eac7f3fb14e86a3d3e70e;news.suggest.search;andere Artikel;2023-04-06 11:26:55
642eac803fb14e86a3d3e70f;news.suggest.search;"<speak> <p><s>Okay!</s> <break time=""600ms""/><s>Erstens<break time=""500ms""/> Rentenreform in Frankreich, <break time=""500ms""/>Die Fronten sind verhärtet</s> <break time=""1000ms""/> <s>Zweitens<break time=""500ms""/> Demonstration gegen Rentenreform, <break time=""500ms""/>Weiteres Protestwochenende in Frankreich</s> <break time=""1000ms""/> </p> <p><s>Für einen der Artikel sage beispielsweise, lies mir den zweiten Artikel vor oder für weitere Vorschläge, sage weitere Vorschläge.</s></p> </speak>";2023-04-06 11:26:56
642eac8fe289ef54e2cab751;news.select.article.by.keyword;Artikel zu Lithium;2023-04-06 11:27:11
642eac8fe289ef54e2cab752;news.select.article.by.keyword;Können Sie das noch mal genauer sagen?;2023-04-06 11:27:11
642eac993fb14e86a3d3e710;news.select.article.by.keyword;ich möchte einen Artikel zu Lithium hören;2023-04-06 11:27:21
642eac9a3fb14e86a3d3e711;news.select.article.by.keyword;"<speak> <p><s>Rentenreform in Frankreich: Die Fronten sind verhärtet. </s></p><p>Die Rentenreform erhitzt die Gemüter in Frankreich. Neue Proteste stehen bevor. Die Regierung hält stur an ihren Plänen fest - und die Gewerkschaften halten umso geschlossener dagegen. Von Julia Borutta, ARD-Studio Paris Der Platz vor dem Pariser Invalidendom, schwarz vor Menschen - darauf hoffen die Gewerkschaften am heutigen elften Protest- und Aktionstag gegen die Rentenreform. Der Chef der gemäßigten Gewerkschaft CFDT, Laurent Berger, gibt sich kämpferisch: ""Ich rufe dazu auf, dass so viele Arbeiterinnen und Arbeiter, so viele Bürger wie irgend möglich auf die Straße gehen - überall im Land. Darum geht es. Wir müssen die Stärke der Demokratie zeigen. Ruhig, gewaltlos, aber die Menschen müssen auf die Straße.""</p> <break time=""1000ms""/> <p><s>Für weitere Artikel aus verwandten Themen, wie Regierung, Staat oder Gewerkschaft sage ich möchte Nachrichten über Regierung haben.</s></p>Um zu einem anderen Artikel aus der Auswahl zu gelangen, sage Wiederholen, <break time=""350ms""/> Nächster <break time=""350ms""/> oder Zurück. </speak>";2023-04-06 11:27:22
642ecec5e289ef54e2cab753;default.welcome;hallo;2023-04-06 13:53:09
642ecec5e289ef54e2cab754;default.welcome;"Hallo! Du kannst mich nach den aktuellen Nachrichten fragen. Sage zum Beispiel ""Was sind die aktuellen Nachrichten?"".  Außerdem kannst Du jederzeit nach Hilfe fragen, sage einfach ""Hilfe"".";2023-04-06 13:53:09
642ecf5b3fb14e86a3d3e712;default.welcome;hallo;2023-04-06 13:55:39
642ecf5b3fb14e86a3d3e713;default.welcome;"Hallo! Du kannst mich nach den aktuellen Nachrichten fragen. Sage zum Beispiel ""Was sind die aktuellen Nachrichten?"".  Außerdem kannst Du jederzeit nach Hilfe fragen, sage einfach ""Hilfe"".";2023-04-06 13:55:39
642ecf66e289ef54e2cab755;default.welcome;hallo;2023-04-06 13:55:50
642ecf66e289ef54e2cab756;default.welcome;"Hallo! Du kannst mich nach den aktuellen Nachrichten fragen. Sage zum Beispiel ""Was sind die aktuellen Nachrichten?"".  Außerdem kannst Du jederzeit nach Hilfe fragen, sage einfach ""Hilfe"".";2023-04-06 13:55:50
642ecf77e289ef54e2cab757;help;Hilfe;2023-04-06 13:56:07
642ecf78e289ef54e2cab758;help;Du kannst jederzeit die Sprachausgabe unterbrechen, wenn du erneut auf das Symbol drückst. Ansonsten kannst du nach einem aktuellen Tagesüberblick fragen oder nach Nachrichten über ein bestimmtes Thema, wie zum Beispiel Olaf Scholz. Wenn du dir einen der Artikel vorlesen lässt, kannst du den nächsten Artikel mit „Nächsten“ auswählen, den vorherigen mit „Vorherigen“ und den aktuellen Artikel wiederholen mit „Wiederholen“. Brauchst du weitere Hilfe?;2023-04-06 13:56:08
642ecf98e289ef54e2cab759;news.search;was sind die aktuellen Nachrichten;2023-04-06 13:56:40
642ecf98e289ef54e2cab75a;news.search;"<speak> Für einen aktuellen Tagesüberblick sage Überblick oder sage <break time=""400ms""/> Nachrichten über bestimmtes Thema. </speak>";2023-04-06 13:56:40
642ecfbe3fb14e86a3d3e714;news.overview.search;Überblick;2023-04-06 13:57:18
